Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-09-26,14.90,18.90,24.40,86.38,10.80,193.75,1123.00,2.02,11.40,S,7.77
2019-09-27,15.10,19.23,25.30,84.67,4.80,168.96,1025.00,1.68,10.10,NE,12.63
2019-09-28,16.40,17.93,21.30,89.42,19.80,85.71,782.00,0.97,6.90,W,20.92
2019-09-29,15.80,19.26,24.30,85.38,1.60,171.50,1034.00,1.76,11.50,NE,10.78
2019-09-30,15.60,19.55,25.40,82.21,0.40,216.79,1053.00,2.10,10.80,SSW,9.67
2019-10-01,16.10,18.47,24.20,85.92,7.60,160.58,1113.00,1.52,11.30,SSW,8.93
2019-10-02,15.00,19.54,23.20,79.21,3.40,253.02,1143.00,2.82,12.00,ENE,8.45
2019-10-03,16.00,18.99,24.20,85.17,6.40,195.08,1104.00,1.93,11.20,SSW,8.37
2019-10-04,15.50,18.66,24.20,84.83,0.40,159.67,1194.00,1.67,11.80,S,10.60
2019-10-05,15.20,18.49,23.70,86.00,6.00,156.17,1111.00,1.45,10.80,SSW,9.88
2019-10-06,14.30,18.93,24.40,82.00,0.60,200.71,1086.00,1.84,10.80,SSW,9.56
2019-10-07,15.90,18.58,24.30,86.71,10.60,161.25,1127.00,1.60,12.20,S,7.70
2019-10-08,15.10,18.94,23.90,85.12,4.60,189.38,1078.00,1.79,10.90,S,11.30
2019-10-09,15.20,19.25,24.20,83.50,0.00,228.42,958.00,2.09,10.60,NE,14.18
2019-10-10,15.30,19.79,25.60,81.12,0.00,232.21,1243.00,2.12,11.30,SE,8.02
2019-10-11,15.30,20.28,27.80,76.00,7.40,246.71,1005.00,2.20,10.80,E,23.72
2019-10-12,17.70,21.57,26.30,66.75,0.00,217.42,1153.00,1.96,11.20,ESE,19.62
2019-10-13,19.10,21.83,26.30,61.58,0.00,238.71,965.00,2.16,10.50,ESE,30.32
2019-10-14,18.70,21.32,23.60,66.54,0.00,124.00,703.00,1.21,8.00,ESE,30.86
2019-10-15,17.20,19.17,22.00,82.38,57.80,52.42,490.00,0.49,6.60,E,20.91
2019-10-16,16.50,17.66,20.00,89.88,13.40,43.92,316.00,0.31,2.80,SW,13.84
2019-10-17,15.20,18.82,23.50,84.54,0.20,205.33,1197.00,1.85,11.10,SW,10.57
2019-10-18,15.90,18.98,23.90,85.83,6.40,175.96,1197.00,1.65,11.20,SSW,10.00
2019-10-19,14.10,18.87,24.30,84.00,0.20,192.79,1041.00,1.73,10.00,SSW,9.68
2019-10-20,15.10,19.56,24.30,82.62,0.00,207.88,963.00,1.81,9.70,W,13.42
2019-10-21,15.40,19.44,23.90,82.38,0.00,216.29,997.00,1.82,9.40,SW,11.74
2019-10-22,14.30,18.84,22.70,83.38,0.80,175.08,889.00,1.43,6.60,ENE,13.70
2019-10-23,16.30,18.52,24.60,86.04,25.40,134.04,1092.00,1.14,10.10,SW,12.87
2019-10-24,16.20,18.49,23.30,84.79,1.40,139.12,1074.00,1.43,10.50,S,10.61
2019-10-25,15.60,18.94,22.50,83.33,0.00,140.21,744.00,1.31,7.20,E,12.44
2019-10-26,15.90,18.84,23.30,84.88,0.00,133.04,1092.00,1.32,9.90,NE,9.89
2019-10-27,14.80,18.70,25.10,83.38,12.00,174.92,1081.00,1.52,9.70,SSW,9.69
2019-10-28,15.60,18.34,24.70,85.96,10.20,139.42,1002.00,1.31,10.20,SW,11.13
2019-10-29,15.40,18.73,24.60,85.38,37.00,198.04,1037.00,1.71,9.70,SSW,9.46
2019-10-30,14.80,18.59,24.00,84.62,4.00,199.17,1095.00,1.75,9.30,SSW,9.98
2019-10-31,14.90,19.16,24.60,83.46,2.20,211.92,895.00,1.78,8.70,SSE,8.83
