Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-10-03,15.40,20.18,26.80,76.25,0.00,212.79,1167.00,2.20,12.60,SW,11.30
2018-10-04,17.50,21.20,27.50,71.46,1.40,229.04,1158.00,2.27,11.60,ESE,23.08
2018-10-05,16.20,19.80,26.20,78.46,0.00,191.33,1025.00,1.95,11.30,SW,9.84
2018-10-06,16.70,18.78,22.80,84.04,3.00,135.04,1090.00,1.36,9.90,SSW,10.23
2018-10-07,15.40,18.63,23.70,86.71,1.80,182.58,1208.00,1.78,12.10,SW,7.84
2018-10-08,16.10,18.48,22.40,87.58,7.60,119.17,1002.00,1.29,10.20,SSW,8.03
2018-10-09,16.10,17.72,20.30,89.29,24.20,120.25,988.00,1.30,9.90,WSW,22.52
2018-10-10,15.90,17.61,20.50,88.25,10.00,76.50,404.00,0.73,3.80,SW,6.74
2018-10-11,15.80,18.95,24.20,85.17,2.20,173.38,932.00,1.70,9.50,SW,10.79
2018-10-12,15.70,18.08,23.40,87.17,7.60,148.83,1116.00,1.41,10.70,SW,12.02
2018-10-13,14.10,18.18,23.70,85.08,0.00,189.08,1197.00,1.80,11.40,SW,11.62
2018-10-14,14.80,18.62,24.50,86.38,4.40,190.33,1172.00,1.78,11.00,SW,10.61
2018-10-15,15.50,19.37,25.10,84.12,0.40,209.12,1215.00,2.00,12.10,SSW,9.03
2018-10-16,15.40,18.93,25.90,84.96,11.60,165.04,1271.00,1.65,12.40,SSW,9.00
2018-10-17,15.70,18.58,22.90,88.25,13.40,108.62,1062.00,1.13,9.90,E,9.13
2018-10-18,16.60,19.56,24.40,83.54,4.00,130.50,1099.00,1.36,11.20,NE,7.84
2018-10-19,16.30,18.08,22.40,88.08,1.80,102.17,805.00,1.17,9.60,SE,8.28
2018-10-20,15.80,18.70,23.90,83.46,0.40,119.42,990.00,1.41,11.10,SW,10.24
2018-10-21,15.10,19.13,24.90,79.71,0.20,237.42,1134.00,2.27,12.00,SW,9.41
2018-10-22,13.50,18.83,25.20,76.17,0.00,257.46,1035.00,2.24,10.10,SSW,9.95
2018-10-23,13.10,18.52,24.80,73.25,0.00,245.58,1025.00,2.12,10.30,SW,11.61
2018-10-24,13.40,18.87,25.20,73.71,0.00,246.25,949.00,2.08,9.50,NE,8.83
2018-10-25,12.50,18.35,24.50,74.88,0.00,206.79,1016.00,1.85,9.80,SSW,9.67
2018-10-26,14.60,19.42,24.30,82.04,0.00,227.46,907.00,2.00,9.70,SW,10.32
2018-10-27,16.20,20.02,25.20,80.08,0.00,198.58,1067.00,1.95,10.40,SSW,8.85
2018-10-28,15.60,20.75,26.50,68.29,0.00,213.29,990.00,2.00,10.30,ESE,24.12
2018-10-29,15.90,21.02,25.90,54.54,0.00,240.92,896.00,2.08,9.50,E,26.86
2018-10-30,14.20,20.09,26.20,69.88,0.00,248.75,921.00,2.20,9.90,SW,11.07
2018-10-31,15.80,19.99,25.40,76.38,0.00,246.46,926.00,2.08,9.50,SSW,9.83
2018-11-01,15.70,19.02,23.30,82.17,0.00,151.62,1083.00,1.33,8.70,SSW,9.93
2018-11-02,15.40,19.64,24.50,81.25,0.00,232.00,886.00,2.02,9.40,NNE,9.10
2018-11-03,16.70,20.83,25.80,75.54,0.00,210.88,1137.00,1.88,10.70,ESE,20.95
2018-11-04,14.80,19.06,24.20,79.29,0.00,153.83,812.00,1.43,7.30,SW,10.11
2018-11-05,16.10,19.64,25.30,81.42,0.00,212.21,1071.00,1.93,10.50,NE,8.39
2018-11-06,14.30,20.81,24.70,68.56,0.00,437.44,986.00,4.42,9.40,SSW,9.89
2018-11-07,14.20,18.97,25.20,79.42,0.00,233.67,976.00,2.00,9.50,SSW,10.00
2018-11-08,13.80,19.23,25.80,75.29,0.00,237.88,853.00,2.02,9.20,SSW,9.37
2018-11-09,15.30,19.39,24.80,79.17,0.00,206.17,932.00,1.87,9.20,SSW,9.85
2018-11-10,14.70,20.34,26.20,64.33,0.00,230.58,831.00,2.07,9.40,ESE,25.97
2018-11-11,15.70,20.70,26.90,63.17,0.00,236.38,828.00,2.13,9.50,E,22.25
2018-11-12,12.50,18.46,25.80,72.71,0.00,228.12,828.00,1.97,9.00,SSW,10.37
2018-11-13,14.00,18.88,24.80,75.67,0.00,228.92,837.00,1.90,8.80,SSW,9.86
2018-11-14,13.90,19.86,26.30,60.54,0.00,220.08,844.00,1.98,9.10,ESE,28.66
2018-11-15,14.80,19.88,24.40,59.17,0.00,228.58,810.00,1.97,8.90,E,26.44
2018-11-16,13.20,19.43,26.30,68.21,0.00,226.17,807.00,1.97,8.90,SW,11.53
2018-11-17,18.60,21.72,26.00,62.08,0.00,222.08,847.00,1.98,9.20,E,25.74
2018-11-18,14.30,20.42,27.30,68.88,0.00,225.96,802.00,1.94,8.80,ENE,20.92
2018-11-19,14.40,19.68,26.70,72.79,0.00,192.62,881.00,1.70,8.20,ESE,24.46
2018-11-20,14.80,20.15,27.20,72.29,0.00,196.00,907.00,1.77,8.50,SSW,9.68
2018-11-21,15.30,19.48,24.30,75.04,0.60,111.38,1067.00,1.15,9.80,E,29.20
2018-11-22,13.20,20.13,26.70,68.46,0.00,225.25,846.00,1.93,8.80,E,22.52
2018-11-23,14.80,19.73,25.40,74.25,0.00,204.58,816.00,1.82,8.90,SW,10.50
2018-11-24,12.20,18.03,24.10,76.12,0.00,215.38,805.00,1.79,8.40,SSW,10.16
2018-11-25,14.20,18.51,23.70,78.25,0.00,219.54,819.00,1.85,8.70,SW,10.20
2018-11-26,14.20,18.80,24.80,79.00,0.00,206.54,789.00,1.61,7.60,SSW,9.31
2018-11-27,14.10,18.76,26.00,74.17,0.00,215.83,835.00,1.77,8.40,SW,12.30
2018-11-28,14.50,18.90,26.40,78.21,0.80,191.92,900.00,1.75,8.80,SSW,9.67
2018-11-29,14.20,18.14,22.90,81.96,0.20,131.25,835.00,1.24,7.70,SW,12.42
2018-11-30,14.90,18.82,23.20,80.71,0.00,193.62,972.00,1.60,8.30,SSW,10.17
2018-12-01,16.70,18.92,22.10,80.88,0.40,188.92,833.00,1.66,8.10,S,7.72
2018-12-02,14.40,18.54,23.00,82.67,0.00,172.38,965.00,1.42,8.40,SW,12.35
2018-12-03,13.50,18.03,23.90,81.12,0.00,211.50,791.00,1.61,7.50,SW,11.83
2018-12-04,12.70,21.72,26.60,55.79,0.00,473.05,807.00,4.25,7.70,E,23.48
2018-12-05,15.70,20.65,25.40,58.38,0.00,224.33,805.00,1.72,7.80,E,31.94
2018-12-06,13.70,20.15,25.30,51.00,0.00,224.88,807.00,1.73,7.90,ESE,28.08
2018-12-07,13.60,19.80,25.10,54.12,0.00,222.62,809.00,1.65,7.60,ESE,23.81
2018-12-08,13.50,18.34,24.30,74.12,0.00,212.83,826.00,1.60,7.70,SSW,8.69
2018-12-09,13.20,18.27,26.00,71.88,0.00,213.92,810.00,1.58,7.50,SSW,9.69
2018-12-10,13.10,18.74,22.80,63.96,0.00,219.42,826.00,1.67,7.60,E,35.73
2018-12-11,15.50,19.48,24.00,59.96,0.00,220.29,819.00,1.67,7.60,ESE,31.89
2018-12-12,12.90,18.98,25.70,68.92,0.00,206.96,810.00,1.59,7.70,ENE,14.18
2018-12-13,14.10,18.20,22.90,78.38,0.00,170.33,895.00,1.34,7.30,SSW,9.24
2018-12-14,13.90,18.33,22.50,79.00,1.60,190.46,946.00,1.41,7.40,WNW,17.70
2018-12-15,16.70,19.56,23.80,62.71,0.00,218.08,784.00,1.66,7.50,E,26.48
2018-12-16,12.20,18.46,24.40,66.25,0.00,211.92,858.00,1.62,7.80,ESE,22.52
2018-12-17,12.60,17.95,24.20,75.04,0.00,194.33,1020.00,1.49,8.10,SW,11.62
2018-12-18,15.70,18.73,23.50,76.50,0.00,200.46,946.00,1.55,8.80,NE,8.53
2018-12-19,12.50,16.42,20.20,79.88,6.20,119.21,889.00,0.92,7.00,SW,11.64
2018-12-20,11.10,15.83,22.20,81.83,0.00,202.42,835.00,1.52,7.20,SSW,10.32
2018-12-21,12.20,17.71,23.60,61.88,0.00,214.38,782.00,1.62,7.60,ESE,26.43
2018-12-22,9.70,15.90,23.30,60.42,0.00,213.46,786.00,1.58,7.40,SW,14.77
2018-12-23,11.80,18.30,24.40,66.54,0.00,221.04,805.00,1.63,7.60,ESE,29.90
2018-12-24,18.00,20.17,23.70,61.54,0.00,215.50,842.00,1.63,7.60,ESE,31.94
2018-12-25,13.70,19.91,25.20,56.54,0.00,219.79,1074.00,1.67,8.70,E,27.36
2018-12-26,12.90,18.42,25.20,67.71,0.00,217.75,796.00,1.64,7.70,ESE,18.34
2018-12-27,11.70,16.98,22.50,79.25,0.00,207.25,782.00,1.53,7.20,SSW,11.30
2018-12-28,13.80,17.90,22.50,81.38,0.00,198.29,817.00,1.55,7.60,ENE,10.34
2018-12-29,11.90,17.05,22.50,78.38,0.00,208.46,775.00,1.57,7.40,NE,12.43
2018-12-30,10.60,17.06,25.40,68.75,0.00,215.42,789.00,1.58,7.40,SSW,10.00
2018-12-31,11.80,17.32,25.10,69.46,0.00,214.75,786.00,1.57,7.30,SW,11.75
