Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-10-10,14.70,18.28,23.90,86.58,10.20,211.71,1100.00,1.90,10.00,S,11.02
2017-10-11,14.80,18.48,24.70,82.88,2.60,197.33,1034.00,1.74,9.90,SSW,9.67
2017-10-12,14.80,19.22,24.20,82.96,0.20,215.00,1042.00,1.90,10.30,ENE,13.22
2017-10-13,15.20,20.02,25.80,80.25,0.00,233.17,1060.00,2.05,10.00,NE,12.56
2017-10-14,15.30,19.79,26.10,77.21,0.00,221.58,1179.00,1.91,10.70,SSW,8.84
2017-10-15,15.40,20.73,26.90,75.50,0.00,247.50,1009.00,2.08,9.80,SSW,9.68
2017-10-16,16.10,21.34,26.70,70.79,0.00,230.46,1067.00,2.04,9.70,E,28.76
2017-10-17,16.10,21.16,27.70,73.75,0.00,231.08,1130.00,2.03,10.30,SW,11.53
2017-10-18,16.00,21.04,27.80,75.71,7.80,242.67,963.00,2.12,10.20,ESE,23.72
2017-10-19,15.30,20.31,26.80,76.83,0.40,220.38,1004.00,1.91,9.40,ESE,26.03
2017-10-20,16.10,20.61,27.60,77.54,1.00,210.42,1069.00,1.96,10.40,ESE,23.21
2017-10-21,15.90,19.77,27.10,82.25,5.00,199.83,1144.00,1.76,10.30,SSW,7.44
2017-10-22,15.80,19.60,24.70,85.79,0.20,187.33,1220.00,1.72,11.00,SW,12.58
2017-10-23,16.30,19.02,24.00,87.71,18.20,126.50,1055.00,1.10,9.80,SSW,8.18
2017-10-24,16.60,19.63,24.20,85.33,1.00,117.92,960.00,1.13,6.70,SSW,7.36
2017-10-25,16.70,20.15,25.30,69.38,0.00,160.67,1157.00,1.71,10.60,SW,13.61
2017-10-26,14.10,19.12,25.80,77.62,0.00,186.92,1197.00,1.69,10.60,SW,12.67
2017-10-27,16.70,18.59,23.40,89.00,17.00,114.96,1143.00,1.03,9.20,W,8.98
2017-10-28,15.20,18.03,21.30,90.17,2.20,103.08,821.00,1.03,7.30,SW,9.20
2017-10-29,15.60,18.43,22.20,87.00,1.60,106.83,513.00,1.05,5.80,SSW,6.40
2017-10-30,13.90,18.23,24.70,82.75,0.00,188.17,1028.00,1.63,9.10,SSW,8.50
2017-10-31,13.00,18.48,25.20,78.42,0.00,230.88,875.00,1.90,8.80,SW,11.28
2017-11-01,14.90,19.18,24.90,81.75,0.00,234.21,949.00,1.92,8.80,SSW,10.39
2017-11-02,14.60,19.71,26.40,79.88,0.00,233.38,844.00,1.85,8.20,ENE,11.60
2017-11-03,14.80,20.54,27.80,76.46,0.00,234.83,916.00,1.86,8.50,W,12.45
2017-11-04,16.30,19.60,24.70,80.04,0.00,143.67,1204.00,1.32,9.60,SW,11.96
2017-11-05,13.50,18.96,25.70,75.71,0.00,240.96,844.00,1.83,8.10,SW,12.26
2017-11-06,13.10,20.38,25.30,64.91,0.00,432.76,877.00,3.99,8.80,ENE,10.48
2017-11-07,13.30,18.83,24.60,75.62,0.00,236.58,844.00,1.92,8.80,SSW,10.28
2017-11-08,15.20,19.73,25.60,70.17,0.00,201.21,990.00,1.81,9.30,ESE,24.76
2017-11-09,12.60,18.68,25.70,62.62,0.00,238.42,840.00,1.87,8.20,ESE,21.45
2017-11-10,13.00,19.07,25.60,66.75,0.00,232.50,823.00,1.90,8.50,ESE,21.24
2017-11-11,14.60,20.22,26.30,65.96,0.00,215.00,856.00,1.92,8.80,ESE,30.11
2017-11-12,15.70,20.77,27.60,65.58,0.00,224.46,988.00,1.94,8.90,SE,27.59
2017-11-13,15.10,19.77,25.40,66.12,0.00,202.58,969.00,1.74,8.90,ESE,25.75
2017-11-14,14.20,19.24,26.30,63.08,0.00,211.62,1035.00,1.71,9.40,ENE,16.10
2017-11-15,14.10,18.50,23.60,78.54,0.00,161.96,884.00,1.47,8.00,SW,11.49
2017-11-16,14.20,18.25,24.10,81.25,0.80,175.96,1139.00,1.45,9.00,SSW,9.88
2017-11-17,13.80,18.59,24.30,79.21,0.00,191.54,904.00,1.57,8.10,SW,13.43
2017-11-18,13.30,18.19,23.30,80.42,0.00,214.12,1018.00,1.62,8.30,SSW,9.90
2017-11-19,12.70,18.02,24.10,73.33,0.00,210.88,810.00,1.67,7.80,SSW,9.65
2017-11-20,15.00,19.21,24.30,67.04,0.00,200.96,1049.00,1.72,9.30,ESE,20.44
2017-11-21,11.80,17.08,22.50,77.00,0.00,188.92,930.00,1.54,8.10,ENE,12.90
2017-11-22,12.40,17.03,22.10,81.71,0.80,205.46,905.00,1.59,7.60,ENE,12.50
2017-11-23,12.50,17.19,24.10,77.38,0.00,193.75,1025.00,1.50,8.00,SW,11.83
2017-11-24,12.30,17.19,23.20,77.71,0.00,211.79,861.00,1.58,7.40,SW,11.61
2017-11-25,13.10,17.70,23.40,78.67,0.00,211.88,854.00,1.60,7.60,SW,12.77
2017-11-26,12.90,18.35,24.80,72.25,0.00,213.33,796.00,1.54,7.00,ENE,14.18
2017-11-27,10.90,16.81,24.30,65.33,0.00,221.58,802.00,1.67,7.60,SSW,11.02
2017-11-28,10.60,16.87,23.50,76.83,0.00,217.00,837.00,1.58,7.50,SW,12.30
2017-11-29,12.80,18.12,23.80,77.33,0.00,203.92,765.00,1.57,7.30,SSW,9.13
2017-11-30,12.40,18.20,24.40,69.21,0.00,201.12,772.00,1.62,7.50,ESE,19.70
2017-12-01,13.30,19.07,24.70,67.62,0.00,188.25,972.00,1.59,7.60,ENE,17.70
2017-12-02,16.90,20.63,25.80,63.88,0.00,220.42,919.00,1.71,7.90,ESE,28.98
2017-12-03,13.80,19.46,24.30,65.54,0.00,210.96,780.00,1.66,7.60,E,28.78
2017-12-04,12.90,18.32,25.10,73.00,0.00,212.17,780.00,1.58,7.20,SW,10.64
2017-12-05,12.80,18.75,26.20,75.38,0.00,208.71,768.00,1.58,7.20,SSW,9.13
2017-12-06,12.70,19.36,26.50,67.00,0.00,207.25,802.00,1.57,7.20,E,21.18
2017-12-07,13.30,18.35,26.10,77.62,0.00,187.21,765.00,1.49,7.20,SW,10.81
2017-12-08,14.10,18.15,22.70,81.96,0.00,193.17,823.00,1.47,7.20,SW,13.90
2017-12-09,13.70,17.85,23.60,71.54,0.00,206.88,851.00,1.54,7.30,SSW,9.13
2017-12-10,12.10,16.22,21.40,60.62,0.00,217.50,775.00,1.53,6.80,ESE,31.50
2017-12-11,10.70,15.00,22.20,63.42,0.00,110.42,891.00,0.91,5.30,SW,12.30
2017-12-12,10.10,15.99,22.70,77.38,0.00,201.42,772.00,1.46,6.80,SW,8.85
2017-12-13,10.90,16.10,22.10,76.79,0.00,193.17,758.00,1.41,6.70,SSW,9.07
2017-12-14,11.60,17.19,23.60,80.62,0.00,201.08,744.00,1.45,6.80,ENE,9.65
2017-12-15,13.30,17.83,24.00,82.83,0.00,185.62,754.00,1.40,6.80,ENE,13.54
2017-12-16,15.90,20.60,24.70,61.38,0.00,185.21,902.00,1.40,7.00,ESE,28.24
2017-12-17,13.80,19.58,25.40,65.50,0.00,205.50,773.00,1.48,6.80,ESE,20.13
2017-12-18,13.90,20.14,24.10,64.21,0.00,116.88,956.00,0.94,7.10,ESE,29.19
2017-12-19,15.50,21.28,25.90,60.79,0.00,206.71,842.00,1.50,7.00,ESE,24.55
2017-12-20,15.00,21.38,26.40,52.78,0.00,406.22,791.00,3.31,7.20,ENE,16.74
2017-12-21,12.40,19.16,26.40,62.17,0.00,211.12,777.00,1.59,7.10,SSW,10.00
2017-12-22,12.90,18.06,24.40,73.71,0.00,194.62,780.00,1.50,7.10,SSW,8.85
2017-12-23,13.20,20.20,26.90,59.92,0.00,213.92,779.00,1.63,7.20,E,24.69
2017-12-24,14.30,19.67,23.30,61.67,0.00,193.88,893.00,1.58,7.70,ESE,31.18
2017-12-25,12.80,18.59,23.60,59.46,0.00,215.38,795.00,1.61,7.20,ESE,33.09
2017-12-26,15.60,19.75,24.70,60.00,0.00,222.58,775.00,1.59,7.10,ESE,29.34
2017-12-27,13.20,19.49,25.10,58.42,0.00,197.71,833.00,1.54,7.20,ESE,24.12
2017-12-28,15.10,19.16,24.00,58.88,0.00,213.46,772.00,1.62,7.10,ESE,31.66
2017-12-29,15.20,19.48,24.70,62.29,0.00,211.75,766.00,1.65,7.30,E,26.14
2017-12-30,14.30,18.39,24.40,71.96,0.00,210.54,798.00,1.60,7.30,SSW,9.32
2017-12-31,12.20,17.32,24.40,75.67,0.00,206.79,761.00,1.58,7.20,SSW,9.67
