Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2014-09-28,10.70,14.13,18.20,89.57,0.25,273.96,1473.00,1.93,13.50,SE,5.38
2014-09-29,11.10,14.43,18.20,90.22,0.25,162.70,1165.00,0.92,8.60,NNE,2.54
2014-09-30,11.10,14.76,20.80,88.26,14.98,243.96,1172.00,1.48,9.70,N,2.55
2014-10-01,9.90,14.13,18.70,86.39,1.51,241.09,1113.00,1.59,11.00,NNE,3.82
2014-10-02,11.10,14.87,19.90,79.74,0.25,194.39,1236.00,1.10,10.30,NNE,3.91
2014-10-03,10.10,15.64,21.70,71.91,0.00,307.43,1018.00,1.91,9.90,NNE,3.98
2014-10-04,9.40,15.61,21.30,69.39,0.00,250.39,1118.00,1.65,9.80,NNE,5.44
2014-10-05,12.10,15.83,20.30,71.48,0.00,233.65,1341.00,1.51,11.70,NNE,7.40
2014-10-06,9.10,13.37,19.80,81.09,3.30,227.61,1209.00,1.52,10.00,N,3.17
2014-10-07,9.20,14.63,20.90,77.65,0.00,258.74,1088.00,1.69,9.60,N,3.78
2014-10-08,11.20,15.10,18.20,76.43,0.00,182.22,838.00,1.13,8.20,NNE,7.23
2014-10-09,11.80,13.65,16.60,85.87,9.13,130.26,1478.00,1.03,15.20,E,8.21
2014-10-10,11.90,14.30,17.60,81.13,0.50,201.87,1383.00,1.59,12.60,NNE,8.51
2014-10-11,12.50,14.62,17.80,81.74,0.00,171.39,1394.00,1.27,13.20,NE,6.71
2014-10-12,12.70,15.26,18.80,80.65,0.00,181.87,1239.00,1.43,12.30,NNE,6.27
2014-10-13,11.40,14.37,18.40,90.91,0.76,110.26,1329.00,0.61,11.50,NNE,1.88
2014-10-14,11.30,14.68,20.50,91.83,5.32,190.43,1274.00,1.40,11.40,NNE,2.49
2014-10-15,12.20,13.88,17.20,90.35,13.17,101.26,872.00,0.63,8.60,SE,3.05
2014-10-16,11.30,13.43,15.80,93.04,12.20,117.65,596.00,0.74,6.00,SW,4.40
2014-10-17,10.20,14.32,19.10,89.91,6.20,165.91,1148.00,1.13,10.70,N,2.80
2014-10-18,10.10,13.28,18.30,89.35,10.20,147.70,995.00,0.77,8.70,NNE,3.41
2014-10-19,10.40,13.00,16.90,91.57,0.20,124.65,1253.00,0.63,11.30,NNE,3.31
2014-10-20,9.00,12.98,17.70,91.48,7.40,176.65,1343.00,1.21,13.30,,0.00
2014-10-21,10.20,12.40,15.70,93.96,1.20,91.43,591.00,0.35,5.10,SE,3.40
2014-10-22,9.90,13.27,17.40,92.48,0.60,127.57,1027.00,0.66,9.40,N,2.18
2014-10-23,11.00,13.98,19.10,93.74,16.40,145.65,1183.00,1.08,10.30,N,1.77
2014-10-24,11.20,14.53,20.00,85.61,9.60,194.65,1174.00,1.31,10.40,N,3.73
2014-10-25,12.60,14.96,20.10,74.87,0.00,222.91,1078.00,1.52,10.20,NE,9.29
2014-10-26,9.30,14.05,18.70,79.35,0.00,218.00,1056.00,1.31,9.40,NNE,5.86
2014-10-27,8.30,12.82,17.60,87.04,0.00,254.74,1220.00,1.48,10.00,NNE,2.92
2014-10-28,8.70,13.31,18.60,73.61,0.00,256.52,947.00,1.47,8.30,NNE,4.25
2014-10-29,8.40,13.41,19.20,84.74,0.00,166.04,1245.00,1.01,10.90,NNE,2.74
2014-10-30,10.40,14.04,18.20,87.43,5.20,98.22,1208.00,0.62,10.80,NNE,5.56
2014-10-31,11.80,13.49,17.40,87.52,2.20,136.04,1025.00,0.85,9.00,NNE,6.78
2014-12-01,11.90,14.60,19.10,78.74,0.00,246.39,853.00,1.43,7.70,NNE,12.53
2014-12-02,10.30,12.50,15.40,83.54,0.60,220.46,983.00,1.41,8.50,NNE,13.63
2014-12-03,9.40,12.81,18.10,65.79,0.00,238.79,840.00,1.20,6.80,NNE,11.12
2014-12-04,9.40,13.14,17.70,68.96,0.00,235.00,874.00,1.15,6.80,NE,7.92
2014-12-05,8.20,14.15,20.10,74.00,0.00,235.00,935.00,1.13,6.80,NNE,7.27
2014-12-06,11.70,14.30,18.50,74.54,0.00,235.46,830.00,1.28,7.20,N,11.78
2014-12-07,10.10,13.06,17.10,73.92,0.00,236.38,833.00,1.32,7.20,NNE,13.66
2014-12-08,9.70,12.03,17.10,74.17,0.00,211.29,837.00,1.28,7.20,NNE,11.71
2014-12-09,9.60,12.15,16.70,76.58,0.00,234.92,837.00,1.35,7.40,NNE,12.94
2014-12-10,6.90,11.73,18.10,74.29,0.00,216.96,911.00,1.20,7.20,NNE,6.26
2014-12-11,6.20,10.95,16.40,79.25,0.00,199.58,1107.00,1.08,7.90,NNE,3.88
2014-12-12,7.70,11.69,17.30,72.83,0.00,220.00,956.00,1.11,7.30,NNE,5.59
2014-12-13,5.70,11.38,17.40,71.96,0.00,217.71,933.00,1.01,6.60,N,3.12
2014-12-14,7.00,11.65,16.70,82.79,0.00,197.12,1114.00,0.90,7.10,SE,4.91
2014-12-15,7.00,12.18,19.80,75.50,0.00,218.71,956.00,0.96,6.40,NNE,3.30
2014-12-16,6.90,13.32,19.80,55.67,0.00,230.50,821.00,1.14,6.60,NNE,6.32
2014-12-17,6.80,12.40,18.20,69.12,0.00,229.21,810.00,1.02,6.10,N,2.95
2014-12-18,9.50,13.72,20.10,76.75,0.00,227.00,830.00,1.01,6.30,N,3.24
2014-12-19,8.10,12.90,19.20,77.79,0.00,226.29,870.00,0.94,6.00,NNE,3.41
2014-12-20,7.30,13.29,20.10,62.79,0.00,231.62,810.00,1.09,6.30,NNE,3.98
2014-12-21,8.20,12.78,19.70,81.04,0.00,179.00,1037.00,0.88,6.80,NNE,4.10
2014-12-22,7.00,12.27,19.40,81.42,0.00,200.96,805.00,0.94,5.90,N,3.19
2014-12-23,6.30,10.56,15.60,82.42,0.00,181.71,1102.00,0.89,6.90,N,3.76
2014-12-24,6.80,12.96,19.30,71.33,0.00,186.96,984.00,0.83,6.60,NNE,6.51
2014-12-25,8.90,13.37,18.20,70.04,0.00,205.75,893.00,1.02,6.40,NE,6.66
2014-12-26,8.40,14.60,21.50,44.88,0.00,232.12,830.00,0.90,5.50,NNE,5.20
2014-12-27,8.20,13.35,19.60,53.38,0.00,228.25,823.00,0.91,5.80,NNE,4.13
2014-12-28,7.80,14.65,20.90,72.08,0.00,223.62,849.00,0.95,5.80,NNE,4.38
2014-12-29,8.60,14.77,20.40,65.62,0.00,230.21,817.00,1.04,6.20,NNE,5.59
2014-12-30,10.80,14.63,20.90,54.12,0.00,236.00,838.00,1.10,6.30,NNE,9.57
2014-12-31,10.60,13.62,17.70,70.54,0.00,202.67,1055.00,0.91,7.70,NNE,12.60
