Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-10-01,11.90,15.67,21.60,80.21,2.20,196.25,1078.00,1.45,9.10,ESE,9.88
2018-10-02,12.50,15.75,22.40,81.62,0.00,192.71,1041.00,1.40,9.20,ESE,11.54
2018-10-03,12.80,15.83,21.50,83.79,0.00,179.17,1090.00,1.35,9.50,ESE,12.62
2018-10-04,13.70,15.77,20.60,84.17,0.20,136.21,1093.00,1.14,9.60,ESE,16.10
2018-10-05,12.80,15.40,20.10,85.12,0.40,123.83,1081.00,1.04,9.70,E,9.02
2018-10-06,13.10,14.40,16.80,93.96,2.00,64.38,383.00,0.44,3.90,SSW,5.70
2018-10-07,12.60,14.24,18.10,96.08,1.20,87.25,1209.00,0.60,9.00,SSW,5.61
2018-10-08,11.20,13.67,16.60,96.67,5.00,79.58,1165.00,0.62,9.90,S,6.61
2018-10-09,12.10,13.23,14.20,99.00,25.80,45.12,357.00,0.32,4.00,S,14.89
2018-10-10,12.30,13.22,14.60,98.08,8.80,49.79,241.00,0.37,2.40,S,7.74
2018-10-11,12.30,14.72,19.00,93.42,8.20,123.79,884.00,0.97,6.60,S,4.98
2018-10-12,11.40,13.77,18.20,91.83,11.20,124.96,1229.00,0.85,9.80,S,4.59
2018-10-13,11.50,14.19,18.30,93.58,10.20,112.75,1129.00,0.70,7.60,S,5.52
2018-10-14,11.90,14.60,18.90,94.00,7.40,129.46,1151.00,0.87,9.10,SSW,4.82
2018-10-15,11.80,15.34,20.90,90.71,0.20,119.33,1004.00,0.88,8.70,E,4.41
2018-10-16,12.60,15.14,20.60,92.17,5.20,108.54,1267.00,0.80,10.20,S,6.41
2018-10-17,12.20,13.80,15.80,97.42,10.80,45.33,285.00,0.34,2.70,S,5.14
2018-10-18,13.00,15.17,19.70,91.71,8.00,75.58,1171.00,0.62,8.80,SSE,5.31
2018-10-19,12.10,13.75,17.40,93.92,1.00,87.38,466.00,0.77,5.00,SSE,4.25
2018-10-20,11.90,14.58,19.40,92.96,4.60,98.92,860.00,0.82,9.50,S,5.06
2018-10-21,11.90,15.11,21.40,85.88,0.00,161.79,1278.00,1.32,10.20,ESE,10.81
2018-10-22,8.70,14.83,22.00,79.54,0.00,196.42,1056.00,1.43,8.90,S,8.68
2018-10-23,10.10,15.14,21.30,79.96,0.00,188.92,1116.00,1.31,9.30,ESE,12.08
2018-10-24,10.80,14.71,21.30,78.75,0.00,183.96,1179.00,1.24,9.00,ESE,11.62
2018-10-25,9.70,14.46,19.60,83.21,0.00,203.42,976.00,1.34,8.00,S,4.95
2018-10-26,11.30,14.53,19.10,92.88,0.00,122.71,1090.00,0.85,8.30,S,5.28
2018-10-27,11.90,15.42,20.60,89.25,0.00,116.50,1123.00,0.83,8.80,SSE,7.57
2018-10-28,11.70,14.71,19.60,85.08,0.00,148.92,970.00,1.26,8.30,SE,16.37
2018-10-29,10.60,14.44,20.00,74.88,0.00,191.50,981.00,1.38,8.40,N,13.84
2018-10-30,11.10,15.40,20.50,82.50,0.00,170.42,1143.00,1.26,9.30,ESE,11.57
2018-10-31,11.80,15.33,21.80,88.25,0.00,190.83,1005.00,1.30,8.20,S,7.81
2018-11-01,12.30,14.55,18.50,93.54,0.00,137.42,1085.00,0.83,8.00,S,6.16
2018-11-02,12.10,15.28,22.00,90.04,0.00,169.88,1063.00,1.13,8.40,S,4.82
2018-11-03,12.30,15.46,20.70,86.96,0.00,111.79,1081.00,0.86,9.10,E,9.28
2018-11-04,10.40,14.27,18.90,92.42,0.00,91.38,944.00,0.66,7.20,ESE,6.01
2018-11-05,12.30,15.17,21.50,91.62,0.00,122.08,1187.00,0.95,9.10,SE,4.81
2018-11-06,11.00,14.91,22.90,86.96,0.00,217.58,986.00,1.40,7.80,S,7.23
2018-11-07,11.10,16.01,20.50,88.64,0.00,144.38,1056.00,0.75,8.20,ESE,5.74
2018-11-08,10.20,14.66,21.10,88.12,0.00,184.17,1134.00,1.18,8.50,SSW,5.27
2018-11-09,10.40,14.52,20.60,90.38,0.00,133.25,1153.00,0.92,8.70,SSE,8.46
2018-11-10,12.20,15.25,20.70,76.17,0.00,213.38,933.00,1.45,8.30,E,18.68
2018-11-11,11.80,15.32,21.70,76.67,0.00,211.38,925.00,1.47,8.30,ESE,15.30
2018-11-12,10.40,14.73,20.60,84.75,0.00,205.83,933.00,1.45,7.90,S,8.06
2018-11-13,11.50,15.42,21.60,82.62,0.00,194.38,1062.00,1.27,8.10,S,6.00
2018-11-14,10.80,13.78,18.10,80.33,0.00,205.75,1027.00,1.38,8.50,N,23.32
2018-11-15,9.70,12.57,17.70,81.25,0.00,200.08,907.00,1.35,8.00,SSE,24.14
2018-11-16,8.60,14.33,21.70,80.75,0.00,202.54,905.00,1.38,7.90,ESE,12.62
2018-11-17,11.60,15.14,20.60,82.71,0.00,195.79,1072.00,1.41,8.70,ESE,11.28
2018-11-18,11.80,15.83,21.80,80.33,0.00,200.38,912.00,1.42,7.70,ESE,12.88
2018-11-19,12.50,15.45,21.60,81.46,0.00,167.17,953.00,1.05,6.70,ESE,12.26
2018-11-20,12.10,16.05,21.70,80.83,0.00,199.08,914.00,1.35,7.60,ESE,10.06
2018-11-21,12.70,14.71,17.60,89.08,1.20,79.75,953.00,0.70,8.70,ESE,14.50
2018-11-22,11.10,15.68,21.30,80.21,0.00,187.04,983.00,1.30,7.70,E,10.30
2018-11-23,10.60,14.90,22.20,84.17,0.00,188.79,942.00,1.28,7.50,S,6.11
2018-11-24,9.20,14.44,20.30,80.67,0.00,197.79,907.00,1.33,7.50,S,7.19
2018-11-25,8.60,13.93,19.80,89.88,0.00,197.38,886.00,1.31,7.30,S,5.73
2018-11-26,10.80,15.01,22.00,85.67,0.00,152.92,935.00,1.01,6.90,SSW,6.62
2018-11-27,11.90,15.29,21.40,79.88,0.00,189.12,875.00,1.28,7.30,SE,12.90
2018-11-28,12.20,15.09,21.10,85.71,0.00,165.12,976.00,1.12,7.50,ESE,9.64
2018-11-29,11.20,14.11,18.60,90.42,0.00,105.08,909.00,0.61,6.60,ESE,4.22
2018-11-30,11.30,14.62,19.20,91.42,0.00,159.50,932.00,0.95,6.60,S,6.18
2018-12-01,12.40,14.16,18.70,94.42,3.40,172.88,947.00,1.15,6.90,S,6.10
2018-12-02,10.50,13.80,17.90,92.12,0.00,174.04,925.00,1.08,6.70,S,5.46
2018-12-03,9.70,13.82,18.70,89.96,0.00,189.38,840.00,1.15,6.30,S,5.91
2018-12-04,11.40,14.93,20.10,78.33,0.00,188.38,944.00,1.18,6.90,S,7.77
2018-12-05,11.70,14.57,19.80,77.00,0.00,201.25,956.00,1.21,7.20,ESE,18.48
2018-12-06,9.80,13.57,19.50,73.04,0.00,190.79,865.00,1.16,6.80,E,19.87
2018-12-07,9.70,16.19,19.50,66.78,0.00,107.26,870.00,0.59,6.70,S,5.88
2018-12-08,10.30,14.13,21.40,86.00,0.00,173.25,988.00,1.03,6.80,S,6.27
2018-12-09,11.30,15.09,21.20,70.38,0.00,197.42,882.00,1.20,6.70,ESE,14.82
2018-12-10,11.20,13.16,16.90,79.75,0.00,74.58,1048.00,0.66,7.50,ESE,24.78
2018-12-11,9.70,12.64,18.40,80.83,0.00,192.38,863.00,1.20,6.80,SE,23.16
2018-12-12,9.70,13.54,19.40,84.33,0.00,114.12,1153.00,0.68,7.00,S,7.22
2018-12-13,10.30,13.45,18.30,90.38,0.00,152.04,991.00,0.97,6.90,SSW,5.37
2018-12-14,9.80,13.65,18.60,87.46,0.00,177.08,1037.00,1.00,7.20,SSW,5.08
2018-12-15,10.20,12.94,18.00,82.46,0.00,188.67,863.00,1.21,6.80,N,16.10
2018-12-16,8.00,12.60,21.20,81.96,0.00,183.46,884.00,1.12,6.50,ESE,18.04
2018-12-17,7.90,13.10,19.30,87.08,0.00,103.46,1118.00,0.68,7.20,S,5.88
2018-12-18,9.40,13.87,21.30,86.25,0.00,155.96,1074.00,1.00,7.50,ESE,6.15
2018-12-19,8.70,12.01,17.20,88.21,4.40,159.92,1146.00,0.94,7.60,S,10.46
2018-12-20,7.60,12.55,17.20,83.46,0.00,187.88,889.00,1.12,6.50,S,7.35
2018-12-21,7.40,11.48,18.40,72.21,0.00,187.71,849.00,1.17,6.70,ESE,22.56
2018-12-22,7.00,12.55,19.40,57.71,0.00,189.12,847.00,1.16,6.40,S,7.24
2018-12-23,9.20,14.00,20.20,76.17,0.00,180.83,1063.00,1.18,7.30,S,8.15
2018-12-24,10.90,13.36,17.80,83.58,0.00,188.42,990.00,1.28,7.60,ESE,25.73
2018-12-25,10.10,13.70,19.80,75.54,0.00,141.00,1062.00,0.98,7.80,N,15.41
2018-12-26,9.10,13.48,20.90,79.92,0.00,191.46,874.00,1.25,6.90,S,7.24
2018-12-27,8.70,13.06,18.20,88.38,0.00,187.75,837.00,1.19,6.50,SSE,5.93
2018-12-28,10.20,14.11,19.10,88.17,0.00,183.17,875.00,1.17,6.60,S,3.97
2018-12-29,9.90,15.01,20.50,71.33,0.00,187.96,856.00,1.20,6.70,SE,9.98
2018-12-30,8.20,14.04,21.90,72.42,0.00,191.38,879.00,1.22,7.10,S,8.58
2018-12-31,9.80,14.92,22.20,68.79,0.00,189.92,868.00,1.22,6.70,S,5.29
