"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"Santa Lucia Utatlan"
2019
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-08-29,9.50,13.82,19.70,67.17,0.20,259.29,991.00,2.78,12.80,ESE,15.46
2019-08-30,7.60,14.63,20.90,62.88,0.00,287.83,1146.00,2.98,13.50,ESE,20.50
2019-08-31,8.70,14.03,21.30,79.00,19.00,263.21,1220.00,2.80,13.40,SSE,18.50
2019-09-01,10.70,13.48,18.80,89.54,24.20,143.21,1213.00,1.53,15.10,SW,10.51
2019-09-02,9.90,14.38,19.80,86.42,17.00,149.67,1079.00,1.65,13.50,SW,12.97
2019-09-03,9.40,13.40,19.80,86.00,11.40,213.83,1413.00,2.29,15.70,SW,10.94
2019-09-04,8.00,13.46,19.70,80.33,0.20,238.96,1209.00,2.41,13.40,SSE,21.75
2019-09-05,8.80,14.15,19.90,77.62,1.00,277.71,1236.00,2.95,14.10,E,17.17
2019-09-06,10.70,14.00,18.70,77.58,0.20,201.08,1206.00,2.25,14.40,E,16.37
2019-09-07,10.60,14.03,18.20,80.12,0.00,174.96,1225.00,2.04,13.90,ESE,17.43
2019-09-08,9.60,13.51,19.20,85.83,9.20,171.38,1297.00,1.84,13.90,S,16.35
2019-09-09,9.70,13.80,20.00,87.50,10.00,231.46,1167.00,2.64,14.20,SSE,17.72
2019-09-10,8.70,13.80,19.20,85.92,8.80,213.12,1174.00,2.34,15.00,S,15.76
2019-09-11,10.80,14.42,19.60,86.71,1.00,218.38,1280.00,2.49,15.30,ESE,16.30
2019-09-12,8.80,14.12,19.90,81.62,0.20,249.79,1127.00,2.85,14.10,S,20.90
2019-09-13,10.30,13.88,20.60,86.21,28.00,202.71,1113.00,2.45,14.40,SW,11.94
2019-09-14,9.70,14.40,19.40,84.12,0.40,280.29,1127.00,3.00,13.80,SSE,18.00
2019-09-15,10.40,13.85,18.70,84.75,0.40,146.92,1035.00,1.68,11.60,E,12.19
2019-09-16,10.60,13.43,18.30,86.79,5.20,181.50,1243.00,2.08,14.60,E,17.06
2019-09-17,10.70,12.76,16.90,90.25,31.60,92.96,1123.00,1.10,11.30,E,10.73
2019-09-18,9.80,13.44,19.60,87.96,7.80,221.21,1120.00,2.60,13.90,SW,9.66
2019-09-19,9.30,13.60,19.20,81.12,0.00,275.88,1134.00,2.86,13.70,SW,12.17
2019-09-20,8.10,13.45,19.20,80.58,0.00,181.17,1292.00,1.96,14.00,SW,17.70
2019-09-21,9.30,13.77,19.30,85.42,0.00,217.71,1362.00,2.36,14.70,SSE,19.94
2019-09-22,10.60,13.42,18.30,89.38,24.20,105.25,1227.00,1.25,12.50,SW,7.75
2019-09-23,10.70,13.23,19.20,89.88,34.00,200.21,1357.00,2.42,15.50,SW,10.60
2019-09-24,11.00,13.88,18.20,89.38,0.20,179.88,1190.00,2.11,15.00,SW,10.30
2019-09-25,10.90,13.35,18.80,90.79,14.20,108.33,1060.00,1.14,10.70,SW,12.02
2019-09-26,10.40,13.85,19.40,88.79,24.40,191.12,1202.00,2.26,13.90,SW,15.03
2019-09-27,10.20,13.28,17.50,90.00,5.60,141.96,1187.00,1.57,13.60,ESE,11.92
2019-09-28,11.70,12.66,14.70,92.88,27.00,92.58,1018.00,1.14,11.40,SW,14.13
2019-09-29,10.70,13.82,19.40,89.04,20.60,159.38,1034.00,1.80,12.40,SW,10.29
2019-09-30,10.30,14.14,19.30,86.50,0.00,251.88,1220.00,2.63,13.90,SW,11.83
2019-10-01,9.50,12.22,17.40,89.96,16.80,105.12,886.00,1.02,9.30,SW,14.00
2019-10-02,8.60,12.18,16.80,89.75,0.60,136.04,1320.00,1.40,13.40,SW,9.49
2019-10-03,10.20,13.28,18.30,88.92,49.00,214.21,1120.00,2.34,13.20,WSW,11.94
2019-10-04,10.00,13.37,18.60,88.50,0.40,201.58,1179.00,2.33,13.80,SW,10.20
2019-10-05,10.20,13.37,19.20,86.75,7.20,175.38,1262.00,1.81,14.60,WSW,12.90
2019-10-06,8.10,13.42,18.70,85.71,0.00,219.21,1199.00,2.27,13.10,SSE,22.56
2019-10-07,10.90,13.57,18.60,89.77,35.40,134.90,1301.00,1.44,14.90,SW,7.41
2019-10-08,9.70,13.44,18.80,89.54,32.40,202.75,1167.00,2.27,14.00,SW,7.22
2019-10-09,9.60,13.69,18.50,87.38,19.60,247.46,1065.00,2.65,13.20,S,18.50
2019-10-10,10.10,14.08,18.90,85.50,0.40,217.54,1183.00,2.28,13.20,SSE,19.76
2019-10-11,9.60,14.05,19.50,80.42,0.20,234.88,1085.00,2.50,12.70,ENE,24.50
2019-10-12,10.30,14.04,18.40,79.96,0.00,205.29,1106.00,2.11,12.80,E,18.16
2019-10-13,10.30,14.17,18.50,76.46,0.00,232.46,1053.00,2.46,12.90,E,18.23
2019-10-14,11.60,13.32,15.90,84.46,0.00,94.38,942.00,1.08,11.10,ENE,18.89
2019-10-15,11.80,12.55,14.10,92.25,83.40,47.46,471.00,0.49,6.20,E,18.02
2019-10-16,11.30,12.10,13.30,92.46,25.00,42.88,327.00,0.35,3.20,E,6.02
2019-10-17,9.70,13.58,18.00,87.92,0.00,199.29,1264.00,2.16,13.80,WSW,15.22
2019-10-18,10.70,13.61,19.70,88.75,6.00,154.33,1172.00,1.69,12.70,SSE,16.37
2019-10-19,9.90,13.58,19.60,87.67,0.80,239.04,1071.00,2.38,11.70,WSW,13.90
2019-10-20,9.10,13.67,19.20,85.75,0.00,247.67,956.00,2.52,11.60,WSW,14.04
2019-10-21,9.70,13.63,19.40,85.42,0.00,207.50,1044.00,2.21,11.50,SW,10.62
2019-10-22,9.00,13.15,17.70,83.75,2.80,160.96,930.00,1.70,9.40,E,16.48
2019-10-23,9.20,12.93,18.60,88.38,4.00,152.29,1197.00,1.52,12.00,,0.00
2019-10-24,10.70,12.88,18.10,88.71,0.80,138.54,1146.00,1.64,10.90,,0.00
2019-10-25,9.40,13.41,18.20,85.58,5.60,141.92,700.00,1.53,8.00,SW,10.54
2019-10-26,9.80,12.95,18.60,89.42,0.40,119.08,1155.00,1.34,13.40,,0.00
2019-10-27,9.70,13.26,19.70,87.75,18.80,170.71,1201.00,1.71,12.70,,0.00
2019-10-28,10.10,12.80,19.00,88.88,31.00,162.33,1097.00,1.66,11.50,,0.00
2019-10-29,9.90,13.36,17.60,89.83,15.80,164.83,1172.00,1.61,12.40,,0.00
2019-10-30,9.30,13.27,18.70,88.58,2.20,175.29,1208.00,1.82,12.30,,0.00
2019-10-31,9.30,13.37,18.10,87.50,1.20,190.54,1051.00,1.99,11.60,,0.00
