"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Panajachel
2017
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-10-04,18.20,21.25,25.80,66.00,4.80,121.29,925.00,6.11,16.00,SE,10.92
2017-10-05,17.60,23.43,29.00,76.08,5.60,105.42,628.00,1.49,16.00,NNE,12.90
2017-10-06,19.50,23.48,27.70,76.58,25.40,110.04,795.00,2.34,16.00,S,14.77
2017-10-07,16.90,20.79,25.80,73.67,17.60,71.75,487.00,5.79,16.00,N,9.29
2017-10-08,17.70,19.90,24.30,81.42,3.20,174.25,925.00,6.02,16.00,S,17.88
2017-10-09,16.30,19.56,22.40,84.00,1.20,125.71,745.00,4.95,16.00,SE,12.22
2017-10-10,16.90,19.92,24.30,80.67,25.80,127.79,847.00,6.45,16.00,ESE,13.43
2017-10-11,16.30,20.40,26.30,75.62,16.60,121.75,819.00,6.09,16.00,NE,15.76
2017-10-12,17.60,20.28,25.30,67.75,0.00,140.79,935.00,6.04,16.00,NE,11.85
2017-10-13,15.80,20.28,25.60,66.58,0.00,152.12,835.00,6.25,16.00,E,14.04
2017-10-14,16.20,20.78,26.00,67.29,0.00,121.38,874.00,6.82,16.00,ENE,15.62
2017-10-15,18.20,21.20,26.00,63.71,0.00,131.17,791.00,5.96,16.00,E,13.43
2017-10-16,17.60,20.16,32.40,77.38,0.00,188.62,763.00,6.64,16.00,NE,21.56
2017-10-17,16.50,18.81,22.80,90.29,0.00,179.00,717.00,6.25,16.00,NNE,21.56
2017-10-18,16.30,18.31,21.30,93.58,0.00,164.50,793.00,6.18,16.00,NE,16.10
2017-10-19,16.20,17.10,18.40,96.04,1.00,151.25,831.00,6.28,16.00,N,21.98
2017-10-20,15.40,18.94,24.10,87.29,0.00,137.33,735.00,6.53,16.00,S,13.52
2017-10-21,16.20,18.58,23.60,90.54,3.40,102.54,721.00,5.46,16.00,ENE,10.59
2017-10-22,16.60,20.05,24.20,90.08,0.20,86.83,819.00,5.45,16.00,E,10.89
2017-10-23,16.10,20.57,25.60,83.46,51.60,120.83,680.00,5.90,16.00,,0.00
2017-10-24,16.30,20.57,26.20,82.62,0.00,88.00,747.00,5.89,16.00,NE,11.74
2017-10-25,16.20,20.07,25.40,86.25,0.00,192.21,1236.00,2.33,16.00,E,27.95
2017-10-26,16.00,19.72,24.10,86.54,0.00,134.58,1055.00,6.13,16.00,NE,27.98
2017-10-27,16.90,20.42,25.80,85.12,2.00,94.83,944.00,5.10,16.00,S,13.77
2017-10-28,16.40,19.75,24.90,85.71,3.80,85.88,689.00,5.43,16.00,SE,11.26
2017-10-29,16.20,19.25,25.30,90.21,8.80,132.71,851.00,6.38,16.00,ESE,10.28
2017-10-30,16.90,19.99,25.30,87.67,0.00,192.67,874.00,6.25,16.00,NE,14.19
2017-10-31,14.70,19.52,25.20,86.00,0.00,177.50,928.00,6.63,16.00,SSE,14.50
2017-11-01,15.20,19.68,25.30,84.83,0.00,196.71,997.00,6.59,16.00,ESE,13.22
2017-11-02,16.70,20.54,25.70,84.25,0.00,210.42,824.00,6.81,16.00,ENE,11.27
2017-11-03,16.60,20.48,28.70,79.79,0.00,199.54,935.00,6.55,16.00,ENE,12.88
2017-11-04,14.70,20.64,27.60,71.96,0.20,141.88,1130.00,6.45,16.00,N,19.31
2017-11-05,15.00,18.71,24.10,83.62,0.00,206.88,782.00,6.56,16.00,NNE,17.70
2017-11-06,14.70,19.21,24.90,81.83,0.00,201.25,828.00,6.81,16.00,NE,13.08
2017-11-07,15.10,19.83,24.90,83.54,0.00,190.71,853.00,6.25,16.00,NE,18.82
2017-11-08,16.10,19.92,24.80,85.58,0.00,219.33,809.00,6.62,16.00,ENE,31.24
2017-11-09,16.30,20.57,27.90,70.08,0.00,211.50,745.00,6.69,16.00,NNE,30.26
2017-11-10,15.90,21.01,26.40,71.25,0.00,208.00,777.00,6.61,16.00,NNE,32.87
2017-11-11,17.70,20.97,26.30,73.92,0.00,200.79,749.00,6.55,16.00,NE,32.19
2017-11-12,17.20,20.05,24.20,80.96,0.00,211.96,752.00,6.52,16.00,NE,34.87
2017-11-13,16.70,20.43,26.20,81.50,0.00,236.65,872.00,7.84,16.00,NE,22.00
2017-11-14,16.90,19.58,23.80,88.71,0.00,183.00,831.00,6.60,16.00,NNE,22.34
2017-11-15,16.10,20.28,26.30,77.59,9.60,167.95,793.00,5.78,16.00,ESE,10.48
2017-11-16,17.40,20.20,24.40,71.75,0.00,159.54,879.00,5.88,16.00,ENE,14.49
2017-11-17,15.30,18.13,21.80,74.63,0.00,175.21,698.00,5.13,16.00,NNE,11.04
2017-11-18,18.90,21.09,24.50,73.50,0.00,183.14,803.00,5.79,16.00,ENE,16.10
2017-11-19,16.90,19.64,23.60,56.87,0.00,193.17,745.00,5.89,16.00,ENE,22.52
2017-11-20,14.80,18.70,23.10,56.10,0.00,162.00,726.00,5.11,16.00,NE,19.00
2017-11-21,15.70,18.47,24.30,56.22,0.00,302.28,782.00,9.92,16.00,NE,19.70
2017-11-22,15.10,17.51,24.10,58.27,0.40,3.87,98.00,0.18,16.00,NE,21.30
2017-11-23,15.20,20.09,23.60,57.27,0.00,111.73,615.00,4.75,16.00,NNE,17.70
2017-11-24,12.80,16.56,23.30,62.95,0.00,84.65,666.00,3.44,16.00,NE,17.24
2017-11-25,17.70,20.23,24.90,62.92,0.00,200.46,700.00,6.67,16.00,NE,18.50
2017-11-26,17.60,20.81,25.80,59.75,0.00,215.42,735.00,6.72,16.00,ENE,22.25
2017-11-27,19.50,21.45,25.60,60.46,0.00,207.29,712.00,6.70,16.00,ENE,17.68
2017-11-28,17.60,20.86,25.70,61.96,0.00,201.58,694.00,6.71,16.00,NNE,30.26
2017-11-29,15.40,20.34,26.60,63.50,0.00,202.67,710.00,6.52,16.00,ENE,21.12
2017-11-30,17.10,19.90,24.70,82.29,0.00,171.25,837.00,6.70,16.00,N,29.20
2017-12-01,14.30,19.50,25.20,71.48,0.00,124.43,705.00,5.10,16.00,NNE,26.03
2017-12-02,12.80,18.10,24.80,77.95,0.00,289.64,886.00,8.36,16.00,E,20.90
2017-12-03,14.00,19.64,27.30,67.27,0.00,143.18,717.00,4.93,16.00,ENE,11.78
2017-12-04,16.60,20.24,27.40,66.69,0.00,66.88,643.00,3.92,16.00,ENE,20.28
2017-12-05,17.70,20.68,27.60,62.32,0.20,84.32,752.00,4.66,16.00,NE,13.81
2017-12-06,18.10,20.89,26.40,60.96,0.40,159.92,803.00,6.51,16.00,E,11.02
2017-12-07,18.40,21.38,26.10,62.08,0.00,201.29,738.00,6.58,16.00,ENE,51.27
2017-12-08,18.40,21.31,27.90,66.83,0.00,204.21,714.00,6.68,16.00,E,50.11
2017-12-09,14.90,19.89,26.90,71.21,0.00,133.08,744.00,6.84,16.00,NE,21.32
2017-12-10,14.50,19.29,25.80,77.62,0.00,207.00,754.00,6.52,16.00,NE,18.40
2017-12-11,14.70,18.90,24.70,81.33,0.00,203.38,724.00,6.75,16.00,NE,16.63
2017-12-12,14.80,18.98,24.40,77.33,0.00,204.21,729.00,6.63,16.00,NE,15.74
2017-12-13,14.90,19.41,25.40,77.88,0.00,191.71,724.00,6.74,16.00,SSE,11.25
2017-12-14,15.80,20.73,24.60,83.04,0.00,197.38,795.00,6.68,16.00,E,26.53
2017-12-15,16.00,19.46,24.90,82.62,0.00,208.88,763.00,6.68,16.00,ENE,12.88
2017-12-16,17.70,21.70,27.90,58.30,0.00,170.30,860.00,6.78,16.00,N,24.13
2017-12-17,16.30,19.86,25.10,72.47,0.00,211.06,786.00,7.61,16.00,NE,12.08
2017-12-18,15.70,18.15,21.60,80.69,0.00,392.92,756.00,12.35,16.00,S,15.57
2017-12-21,14.80,19.68,25.30,58.46,0.40,537.83,747.00,8.89,16.00,,0.00
2017-12-22,15.50,20.08,24.80,61.38,0.00,209.46,784.00,6.64,16.00,NE,17.16
2017-12-23,16.50,20.85,26.90,60.71,0.00,216.38,766.00,6.65,16.00,N,27.76
2017-12-24,18.40,21.78,26.50,59.54,0.00,203.04,814.00,6.52,16.00,N,36.21
2017-12-25,15.00,19.64,24.40,62.25,0.00,215.67,773.00,6.66,16.00,NNE,38.84
2017-12-26,17.00,20.03,23.80,63.42,0.00,138.46,840.00,6.31,16.00,N,33.00
2017-12-27,16.00,19.71,24.30,59.22,0.00,175.08,826.00,6.24,16.00,NNE,27.36
2017-12-28,16.00,18.85,24.00,54.62,0.00,214.62,763.00,6.74,16.00,N,28.70
2017-12-29,14.60,19.16,24.40,72.43,0.00,211.79,786.00,6.65,16.00,N,31.59
2017-12-30,12.80,17.92,24.80,78.46,0.00,199.58,911.00,6.55,16.00,NE,24.14
2017-12-31,14.00,19.62,27.30,66.88,0.00,197.08,791.00,6.58,16.00,ENE,11.28
