Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-04-09,11.90,15.10,20.40,89.21,18.00,171.17,1229.00,1.65,11.80,S,12.58
2019-04-10,10.70,14.73,19.10,90.58,0.20,203.79,1093.00,1.74,10.50,SSW,6.42
2019-04-11,11.70,14.80,18.90,89.62,0.00,173.50,1195.00,1.44,10.70,S,9.52
2019-04-12,11.10,15.16,20.10,83.92,0.00,235.62,1111.00,2.00,10.90,S,6.42
2019-04-13,10.80,14.81,20.00,75.50,0.00,233.88,1062.00,2.10,11.20,S,16.10
2019-04-14,9.60,16.02,23.00,62.83,0.00,228.88,1058.00,1.96,10.50,SSE,5.45
2019-04-15,12.70,16.60,24.40,79.00,0.00,209.46,1104.00,1.67,10.20,ESE,18.30
2019-04-16,12.40,16.55,24.70,78.67,0.00,216.79,1049.00,1.70,10.20,SE,14.50
2019-04-17,10.60,15.19,19.80,85.38,0.00,189.62,1100.00,1.52,10.50,S,8.20
2019-04-18,12.80,15.37,19.40,91.50,0.00,146.92,1111.00,1.12,10.20,S,5.81
2019-04-19,11.90,15.46,19.10,85.88,0.00,61.46,1016.00,0.65,8.50,S,5.96
2019-04-20,10.80,15.73,24.60,52.00,0.00,221.33,1013.00,1.84,9.80,E,21.30
2019-04-21,9.70,15.27,21.20,49.04,0.00,218.79,1016.00,1.84,9.60,SSE,10.46
2019-04-22,9.70,14.60,19.90,78.67,0.00,217.67,995.00,1.70,8.90,S,9.79
2019-04-23,9.90,14.70,20.90,78.33,0.00,218.29,979.00,1.57,9.00,S,6.61
2019-04-24,11.20,14.48,19.70,89.25,0.00,165.42,1037.00,1.23,8.90,SSE,8.04
2019-04-25,12.50,14.50,18.30,94.04,0.00,78.79,1093.00,0.70,9.10,S,7.46
2019-04-26,14.10,17.55,23.70,76.88,0.00,139.29,1118.00,1.28,9.60,SE,15.17
2019-04-27,13.50,16.51,23.20,84.04,0.00,176.42,1097.00,1.44,9.40,S,8.21
2019-04-28,11.20,15.75,20.40,82.00,0.00,200.50,944.00,1.65,9.30,ESE,5.62
2019-04-29,11.60,16.75,25.40,76.62,0.00,221.21,1016.00,1.80,9.80,S,14.22
2019-04-30,10.60,15.86,22.20,84.54,0.00,167.12,1048.00,1.12,8.00,NE,4.34
2019-05-01,12.80,15.76,20.60,90.54,0.00,102.25,1060.00,0.81,8.40,S,6.20
2019-05-02,12.10,14.90,18.20,91.54,0.00,87.62,534.00,0.59,5.10,E,5.88
2019-05-03,12.00,15.05,20.10,91.00,5.20,174.33,1025.00,1.33,8.60,SE,6.43
2019-05-04,12.10,15.63,20.40,88.83,0.00,194.42,1039.00,1.49,9.10,S,5.15
2019-05-05,12.90,15.45,20.70,92.96,11.20,115.21,1109.00,0.98,9.00,S,5.20
2019-05-06,13.10,16.63,21.30,90.38,0.00,195.25,1127.00,1.62,10.40,SSE,7.23
2019-05-07,13.40,16.40,25.30,88.58,14.20,146.29,1078.00,1.27,9.90,ENE,3.66
2019-05-08,13.60,15.90,21.00,93.21,13.00,162.00,937.00,1.22,8.40,N,3.38
2019-05-09,13.70,15.92,19.70,93.96,0.00,145.83,1153.00,1.30,10.00,S,5.46
2019-05-10,12.80,15.86,20.20,95.15,0.00,154.50,1109.00,1.36,9.90,ESE,4.82
2019-05-11,12.80,15.64,19.70,92.54,1.60,147.54,1174.00,1.23,10.00,S,5.35
2019-05-12,12.60,15.83,20.50,92.42,0.00,181.62,1107.00,1.44,9.60,S,6.67
2019-05-13,11.70,16.40,20.70,88.92,0.00,188.29,983.00,1.42,8.30,S,5.06
2019-05-14,14.80,16.13,19.10,96.21,0.60,74.83,1013.00,0.56,9.00,S,5.44
2019-05-15,14.40,16.24,20.30,96.21,4.20,71.62,668.00,0.51,5.30,S,4.19
2019-05-16,13.50,16.19,21.10,90.92,3.80,96.96,638.00,0.73,5.00,ESE,9.48
2019-05-17,12.90,16.02,20.80,84.46,0.20,147.42,1125.00,1.40,10.20,ESE,3.20
2019-05-18,12.60,14.61,18.90,91.58,2.20,93.21,1072.00,0.70,8.10,S,4.91
